,10000,50000,100000,1000000,3000000
1577,9920,52924,93849,974467,3033760
1578,10591,44498,94563,942910,2877073
1579,9493,46634,84927,986981,2849811
1580,9534,46216,100287,944574,2879122
1581,10382,53699,97002,868711,2666262
1582,10010,53319,98963,1008732,2985522
1583,8700,47569,98906,969310,3230673
1584,10347,45124,97394,1034134,3145651
1585,9001,49154,109929,998875,3078154
1586,10521,53270,101925,1119690,3293022
1587,10824,53142,98849,1068704,2842836
1588,11107,48717,104273,1067465,2895509
1589,10392,49276,84658,991944,2882786
1590,10479,51105,104197,915319,2886523
1591,9833,44782,103146,1018893,3070627
1592,10195,52460,91989,1123739,2773045
1593,10594,49604,90921,977081,3016081
1594,10656,46347,101768,903849,2770945
1595,10028,48871,99183,1031177,2745073
1596,10338,57327,96950,993098,3123728
1597,10550,47493,92450,1104951,2728380
1598,9409,52467,100843,1000114,2914362
1599,9699,49811,101729,1128233,3190427
1600,9878,47101,89292,1051034,3045542
1601,9354,50736,97298,997691,2853483
1602,9929,54387,98609,902351,3179016
1603,10753,54015,87280,1068419,2967191
1604,9502,52244,111549,1066420,2822973
1605,10595,51296,101879,922676,3148529
1606,9541,50604,106125,895104,3074531
1607,10770,46854,114274,1052677,3123845
1608,10417,47599,104736,976525,2662551
1609,9915,47884,98561,961053,2877681
1610,9132,48794,106887,1096294,2898797
1611,9019,55140,104084,988254,2850499
1612,10284,50152,100036,1126077,3054166
1613,10615,49467,112094,1134451,2963318
1614,10486,45191,103490,988889,2986456
1615,10370,46910,97199,1035757,2932084
1616,9010,51014,99540,911435,2991235
1617,9743,50199,93395,1088735,3178907
1618,8952,47053,94260,987506,2768561
1619,10975,49205,89206,1021466,2731289
1620,10948,42818,96709,905513,2643913
1621,9104,48545,93319,1090095,2891743
1622,9105,55374,98134,956228,3037204
1623,9654,54859,115706,963327,2796379
1624,9582,53351,106158,1147376,2933742
1625,9383,47923,89182,1052835,3109665
1626,9653,45829,96564,888771,3084232
1627,12041,48078,99142,1000426,3148798
1628,10876,47719,106349,942276,3131179
1629,10616,45167,98188,1070868,3000656
1630,10915,40852,89202,1011130,3263163
1631,9597,50172,106690,884406,2792137
1632,9714,49275,86895,1009956,2893166
1633,10912,54321,104743,928217,2980319
1634,9301,48594,109807,1002974,2967907
1635,10939,49086,100742,986585,3177814
1636,10809,51209,102844,1012672,2821956
1637,9440,51501,104272,1098219,2994227
1638,10543,50384,100433,996762,2966368
1639,9758,49134,88082,1036313,2970891
1640,10551,51545,108722,972735,3233455
1641,10327,52306,111806,968556,2823732
1642,9617,51485,106435,889144,2564056
1643,9594,44358,92197,965514,3028180
1644,10437,52273,99487,1068760,2775523
1645,10186,45927,105817,969837,2826361
1646,8714,51509,96146,1123796,2883484
1647,8976,52252,97587,881473,2980659
1648,10580,51680,103899,1022956,3228196
1649,9840,55563,90303,1062421,2960315
1650,9734,56830,106068,1145013,2866639
1651,9309,49059,92974,919444,2847616
1652,9664,51256,93861,934184,3204427
1653,9537,48248,94206,894436,3105526
1654,9630,51503,111285,1194863,3103485
1655,10182,49695,106637,1069378,3032752
1656,11139,47790,110623,917975,2641580
1657,10134,51257,96162,1076475,2989080
1658,10729,51136,97579,914997,2803879
1659,10877,49900,104501,952309,3067828
1660,10308,47775,93196,1036081,3238273
1661,9290,51311,89439,1048999,2932980
1662,11216,51490,111930,942867,2861368
1663,9520,42952,100899,945332,2787024
1664,9699,48528,99120,1077414,3177494
1665,10602,50559,100071,1001599,3312111
1666,9314,47112,98056,927941,3042822
1667,9516,50485,93550,978559,3172154
1668,10480,53720,105160,981264,3248963
1669,10244,45967,97336,949453,3147876
1670,9727,51132,100218,1044157,2805395
1671,11032,46635,103345,961293,2990411
1672,9751,51588,76707,1027126,3170770
1673,10643,52577,102346,916881,2878562
1674,10137,48016,109781,1103602,2899947
1675,11007,51418,113929,1059028,2828762
1676,10624,50414,100797,1060727,2699762
1677,8594,51814,96008,987374,3063136
1678,9637,43501,88661,955124,3228993
1679,9176,50962,91467,984686,2928889
1680,10377,53968,103537,1067806,3240330
1681,10152,52965,104183,993466,2766110
1682,9961,54633,99206,1010158,3045861
1683,9905,53553,101530,1001395,2993266
1684,8650,51320,102118,1044182,3054575
1685,10740,55481,112140,1038720,2979353
1686,9932,50421,96597,986534,2774384
1687,9303,52013,94368,951143,3146660
1688,10471,40885,100519,959577,2893674
1689,9578,54049,90760,994012,2632560
1690,10146,47591,104931,976698,3186835
1691,10833,52149,102205,947623,2995958
1692,9260,49943,108331,989627,3192415
1693,10044,53653,106094,1014117,3160765
1694,9939,50560,107363,1064524,2849990
1695,9596,51476,104974,1132717,3342606
1696,9041,45065,111937,1025963,3085950
1697,10332,44322,115713,959105,2972446
1698,10417,41721,103542,1090105,2979396
1699,9636,50296,96242,1064622,2828853
1700,10254,46078,94498,994121,3784539
1701,9496,48951,101445,921847,3059928
1702,8897,50595,102214,915639,3088194
1703,9354,49483,97380,1087944,3017439
1704,8850,53275,90593,987309,3071580
1705,9079,47338,101293,955412,2919085
1706,9615,52366,94075,960280,2718395
1707,11047,51541,106472,973046,2754988
1708,10381,48842,99499,1065827,2921045
1709,10152,46090,100759,1032217,3168988
1710,9918,41871,105036,1059129,2907979
1711,10459,46941,98644,1051210,3079930
1712,9773,52127,115318,969927,3169088
1713,9118,49310,103968,848287,2899338
1714,9040,52007,97739,994300,3137589
1715,9549,50837,107009,1082756,2881420
1716,9738,44378,104157,887264,3044356
1717,10118,55447,92771,1000984,3131072
1718,9607,59921,105822,1100955,2768920
1719,10283,52486,99641,970859,3024198
1720,11062,50617,116794,987681,3099057
1721,10217,56110,107334,1042493,3203622
1722,9973,49209,106154,1004097,3286445
1723,10045,46052,102782,827712,2973556
1724,9658,48186,99226,1101268,3301069
1725,9103,47529,94944,964474,3014322
1726,9036,49570,102928,1098535,2670255
1727,9884,49373,106323,1148413,3337506
1728,9147,49987,95412,1045048,3202511
1729,9488,52136,97495,993613,2577735
1730,8694,52976,96922,905049,3177183
1731,10287,51333,100672,996069,2697462
1732,9846,45743,94733,1003452,3281051
1733,10256,52315,91647,1016838,2930937
1734,10353,47157,98418,915403,2959345
1735,9356,48850,96515,953208,2923851
1736,9709,48227,101960,1109407,2746447
1737,9280,51423,103995,1074974,3179667
1738,10133,54203,105443,1000827,2970078
1739,9499,49530,88255,1027595,3108238
1740,10165,48931,100039,1068351,2624633
1741,8933,47920,90745,908379,2476163
1742,10890,47111,93859,1011717,3248417
1743,10660,51509,95408,1016618,3149974
1744,9651,50141,102253,1059535,3180764
1745,10411,47688,96372,1101599,3017749
1746,10076,55123,97802,867471,2925603
1747,9252,51206,97746,1137592,3043372
1748,9354,47323,102256,951811,2718876
1749,10786,50444,93272,823718,2954497
1750,10097,52375,106393,959951,2951391
1751,9167,49273,97173,826383,2999203
1752,9673,46769,103355,1071824,2858647
1753,10422,51546,113028,837233,3170876
1754,11434,48886,106050,914201,3273041
1755,9053,51218,103544,1053114,2783042
1756,9897,51331,92298,966804,3040428
1757,10586,52537,97139,987399,3300393
1758,10259,53564,108076,935961,3077629
1759,11201,51089,103304,954988,2669814
1760,9502,50802,97133,992321,3211613
1761,11129,47562,109013,1065103,2945502
1762,10703,49606,93776,1073242,2829330
1763,9455,52806,95773,1074090,2728098
1764,10441,52160,98462,1011797,2740580
1765,10906,48892,97346,1053180,2878114
1766,9672,45580,98305,992397,2838954
1767,9439,43733,99403,955526,2831482
1768,9274,45286,91994,1040564,2983649
1769,9630,47229,94716,1024875,3047735
1770,9665,53729,110106,1011675,2743155
1771,10586,55907,108034,1071307,2995079
1772,8876,49117,99247,889836,2752332
1773,8153,50299,106832,874686,3016606
1774,9217,52497,105699,1054766,3257497
1775,10134,46932,97820,1027518,2840841
1776,10037,55949,98221,1062545,2960035
1777,9015,48770,90794,941674,3490165
1778,9494,48229,102746,1023095,2791208
1779,10029,53306,95203,899426,3062542
1780,9895,45364,97221,1018336,2896918
1781,10821,52790,86863,1043099,3070603
1782,9877,55396,93429,1028432,3015814
1783,10251,49301,102366,984307,2635576
1784,9662,46791,83804,981253,2953016
1785,9644,56330,95092,1051336,3208390
1786,9943,47859,91840,988718,3018774
1787,10090,50913,100423,1073096,3119486
1788,10431,49893,104732,1035612,2928326
1789,10994,46642,85017,933064,3102695
1790,9641,48079,97843,995716,3126504
1791,9956,56547,101058,856934,3149758
1792,9677,52676,107768,1001883,2991625
1793,9608,48956,102095,989371,2898562
1794,9527,47215,104807,987026,3026581
1795,9317,49533,108923,1046223,3202893
1796,9557,54643,91758,988785,2749280
1797,10831,49806,101531,1076384,2934107
1798,10815,50956,107060,1007411,2988904
1799,11232,50158,103425,947442,2870574
1800,10516,48848,99624,1005583,3035314
1801,10472,53659,98216,946086,2893072
1802,10033,54756,95287,1011423,3144595
1803,9624,46301,104107,1047623,3150542
1804,11051,44713,111252,890898,3089425
1805,9686,47982,114591,1004094,3130143
1806,9414,50145,98797,958159,2990639
1807,10431,47383,98672,982470,3024446
1808,9753,46664,99177,1140265,2953275
1809,10645,55191,94966,1053003,2925457
1810,9589,42177,87906,1030804,3183617
1811,9910,52954,99309,955767,2966741
1812,10479,54014,96036,1045424,2938424
1813,10709,51188,90681,953558,2999678
1814,9477,48334,107081,938633,2671334
1815,9490,47998,96533,1120695,2571342
1816,10314,49734,94645,1008212,2874278
1817,9791,47716,96730,1005100,2853827
1818,10675,52371,93071,1032817,2635136
1819,9611,50640,109843,1088810,3252477
1820,9736,46716,94865,932734,3290022
1821,11231,49256,91632,1006573,2796279
1822,9908,49978,104718,1073730,3002296
1823,9480,45874,107075,1040705,3303547
1824,10064,49033,95096,941204,3187947
1825,10834,53062,95463,911033,2972676
1826,10325,47958,96700,956665,2876071
1827,9034,56828,111077,851479,3145356
1828,9523,47604,99550,1079762,2657871
1829,10019,54391,99561,1015367,2903361
1830,8766,50355,92127,912488,2930879
1831,8329,47581,108487,975660,3089872
1832,9691,44873,95926,936084,2785340
1833,9635,52302,104189,960748,3076519
1834,10540,50068,99720,1018835,3122509
1835,10857,48982,96760,998661,2959199
1836,10474,51647,106566,1013030,2807164
1837,11968,54796,103646,934220,2804166
1838,11266,47018,106261,1029311,3003340
1839,8636,50213,101632,1152704,2770497
1840,10109,48600,108211,1018815,3067815
1841,9763,51255,96562,988154,2796415
1842,9646,55065,91238,1029799,3008550
1843,9644,48229,97954,942739,2947542
1844,10927,53849,108450,1130252,2881284
1845,10006,47469,105549,980949,3316537
1846,9902,46227,100176,966257,2945686
1847,9817,53027,98596,1117354,3333985
1848,9118,46127,108852,1004711,3042384
1849,10468,47082,96626,901997,2952853
1850,9846,48835,111813,1066445,3221319
1851,10759,48557,101338,971828,3530851
1852,10225,47128,101879,1016765,3041828
1853,9298,49925,103947,930172,3208429
1854,9494,54517,93913,1059141,3108256
1855,9824,51922,101732,890046,3278191
1856,11484,47470,104083,1004251,2845831
1857,10452,47146,89008,1031749,3375739
1858,10467,47739,93931,957550,3025623
1859,11479,50469,107242,942864,3039287
1860,11245,49268,91849,953645,3005479
1861,9922,49977,98155,917481,2766183
1862,10802,52589,104771,1136427,2769736
1863,11066,54103,91977,1038964,3140914
1864,10010,45977,108468,1166006,3207983
1865,9260,51565,101233,954391,2904571
1866,8987,49740,113456,900019,2702745
1867,9088,55666,99216,996759,3196105
1868,9832,44457,109228,1019175,2670355
1869,8977,42995,94277,1132394,2970594
1870,10368,49355,104872,957193,2971205
1871,11541,50515,104763,899078,3164810
1872,10661,53284,103991,986829,3170368
1873,9465,50525,94622,941372,3350428
1874,11351,53501,93521,984677,3314108
1875,9962,46849,102846,1015389,3045165
1876,9485,49037,113600,907219,2876526
1877,10994,52317,93617,944874,3340629
1878,10695,47988,99939,988025,3230711
1879,10067,48224,83202,964127,3155249
1880,10114,47566,115214,931449,3087882
1881,9997,53537,97506,1096762,2761160
1882,10389,50640,107929,1119261,2901516
1883,10392,51263,98923,971943,2628219
1884,9531,56352,102925,918916,3147061
1885,10455,49122,102621,942177,2954611
1886,9745,52938,103121,1032324,2831770
1887,10136,47030,109874,1016836,2909059
1888,10542,53169,99489,933752,3233997
1889,9668,48271,99399,914303,3318208
1890,9067,53131,97154,908663,2969099
1891,9373,42290,109108,999288,2873605
1892,11767,47938,112872,924426,2942370
1893,10237,50184,102937,917360,2959307
1894,10581,55559,97220,992686,3245159
1895,9981,47127,102082,999114,3167304
1896,10190,47352,99721,1075565,2892451
1897,10197,54633,89518,1008460,2930120
1898,10771,47798,87810,1094904,2869592
1899,9765,46307,99793,1047604,3195941
1900,10626,48716,109286,923227,3015803
1901,8661,53616,102476,1008242,2966058
1902,9452,46203,97573,901712,3069673
1903,9249,52205,96366,1081697,2952525
1904,8837,51589,103077,1072840,2840967
1905,11987,49077,97205,1032666,2907510
1906,10018,52102,116360,955136,2748309
1907,10941,47151,94495,1042855,2942440
1908,8942,51706,99074,1046912,3123766
1909,10450,48027,105933,1032488,3106541
1910,10111,50846,102773,1037131,3121071
1911,10233,50735,99797,964395,2872085
1912,9502,53284,105406,973646,2860039
1913,9070,53239,109018,1000942,3066865
1914,10752,53598,103307,1007663,3056734
1915,9823,47337,103508,950921,2695620
1916,9998,51487,96070,970635,2787449
1917,10431,51747,106153,1074352,3492734
1918,10514,53217,111043,1085971,2688129
1919,9853,50250,90028,1054229,2875662
1920,10627,51844,93053,989945,2872241
1921,10179,48036,101893,1021286,3014722
1922,9428,53894,103029,1061290,3306741
1923,10318,52657,105254,1065395,2753162
1924,9228,53546,107920,927976,2759225
1925,10113,54006,88510,974229,2951328
1926,9273,46717,90010,948828,3376622
1927,10844,45531,99982,902941,3214800
1928,9357,50626,100600,998147,3072770
1929,9931,49980,96844,963548,3132968
1930,10544,48863,103579,1026669,3067809
1931,10507,50126,95503,911392,2979682
1932,10530,57048,93351,948641,2690982
1933,8983,49076,93169,994293,3061223
1934,8593,47534,105649,1038295,2916898
1935,9937,49763,102169,972254,3292072
1936,9480,48595,106287,1081264,2828802
1937,10979,49218,104544,1014314,2475634
1938,9628,48815,95985,987789,2573761
1939,10557,52718,100569,1028217,2688382
1940,9214,47015,98987,1027217,3093402
1941,10631,42445,91488,958603,3111765
1942,9908,53891,96327,856193,3084701
1943,10191,48575,94012,1055203,3075935
1944,10166,52403,104437,1116697,2815752
1945,9809,53365,103790,1081070,2894042
1946,10159,52168,106555,947435,3203644
1947,8995,48745,97244,1073891,3438196
1948,10215,56157,96556,1041573,3331932
1949,9494,50857,102316,1103902,2993093
1950,10171,45037,101151,1114201,3270912
1951,9903,51329,97451,973703,3141410
1952,9616,44839,99446,958022,2976159
1953,9669,52041,102099,1064442,3077284
1954,9912,54449,92270,1025274,2998633
1955,10436,50370,97941,1070998,2956908
1956,10408,48116,97109,873141,3265369
1957,10196,56340,99591,1074784,2750180
1958,9811,51526,91937,1039148,2902443
1959,9806,45190,103218,962757,2741930
1960,8897,52062,95386,1007587,2922852
1961,10741,48613,104429,990132,2818889
1962,9945,50189,105645,889575,3076057
1963,9436,53439,98410,1070362,3070862
1964,10875,54214,92988,1056241,2664308
1965,9552,55931,92240,1003277,3195989
1966,9525,54693,99678,1042659,3307282
1967,10376,47337,103977,959892,3059269
1968,9940,45721,108320,930572,2849214
1969,10856,53398,93854,939884,2424563
1970,10402,46081,100577,1068034,2870575
1971,10515,47996,102345,927939,2902283
1972,9673,56189,101513,1140144,3129891
1973,10503,52621,98323,974992,3300268
1974,10437,54912,108736,1031703,2862984
1975,9155,48517,96370,952581,2805094
1976,10018,51116,95309,1024184,3021997
1977,9654,46267,97205,928580,3289732
1978,9630,55161,95810,1064711,2611674
1979,10649,56953,103963,1035950,2705736
1980,10179,46132,100323,1018585,2596484
1981,9478,55756,100042,980625,3284494
1982,10601,57486,99342,927082,2971913
1983,10479,50523,94870,1133085,2954114
1984,10048,49383,95744,951780,2944017
1985,8768,52931,103371,1070453,2659632
1986,10149,55166,98431,993977,3235309
1987,10660,46244,90807,1070357,3188159
1988,10300,47673,98225,1028559,3144092
1989,10337,46787,97611,1055443,2932000
1990,9836,45004,101510,922093,2744768
1991,10965,51817,100155,989721,2940837
1992,9464,50313,104250,939012,3060274
1993,9041,46830,102763,987748,3118606
1994,9967,56318,104820,1150080,3278423
1995,10064,51404,101850,1001905,3127194
1996,9686,50700,97942,921110,3036730
1997,9756,48808,101619,1044944,3276898
1998,10419,47559,98324,1169251,3125561
1999,10190,47925,99272,1039106,2870221
2000,10258,47181,106291,1095946,2905158
2001,10184,54021,101607,1099348,2776774
2002,10162,49232,97408,1124785,2513810
2003,11001,47855,97240,1049496,2919683
2004,10097,50138,97198,1061544,3148967
2005,9370,51777,97614,956391,3069922
2006,10313,49257,101178,1069981,2766154
2007,10751,50972,101864,985349,2732043
2008,9654,50029,103903,939237,2798720
2009,9022,48433,95082,1193001,2891889
2010,10527,55901,100136,1074842,3024739
2011,8928,52172,92048,930687,2843750
2012,9350,52359,93427,935783,3151353
2013,8118,49834,92455,869532,2874087
2014,10551,44867,104891,954154,2966801
2015,10711,55814,95368,1089617,2872352
2016,9469,51455,103253,935227,3120062
2017,10135,55259,100645,948240,2931046
2018,10062,52900,97877,857972,2825755
2019,10687,48313,109349,1030156,2943928
2020,10217,50001,97922,1051968,3283973
2021,9862,52731,100370,1021775,3138783
2022,9558,56958,95737,1048792,3367939
2023,8963,49309,102727,1045138,3028544
2024,10827,50692,99887,956986,3279679
2025,8694,51325,91777,982950,2996575
2026,10590,44599,102664,916537,3104562
2027,9909,45783,91260,1024530,2823347
2028,11793,48535,85794,931761,3371541
2029,8482,56637,88946,995850,2678741
2030,9402,52333,100599,1021077,2946300
2031,10667,49220,101938,992291,3201030
2032,9236,48538,107539,989766,2798444
2033,10914,50354,96925,1150974,3126315
2034,9851,50966,110023,1040609,2778180
2035,10558,51381,114731,1155328,2852605
2036,8354,48079,96577,957946,2856211
2037,11126,46063,102285,983742,3112443
2038,9237,52392,89142,909369,3124904
2039,9550,54746,96820,893785,2930670
2040,10241,48045,106765,1003737,2989856
2041,9828,50275,97043,1077643,3014492
2042,10675,46544,102770,991609,3336188
2043,11054,49665,106014,941396,2977814
2044,10096,53597,102322,1020269,3107899
2045,9825,52675,87159,889274,2820023
2046,11088,44256,100556,987642,2960431
2047,9717,42815,95106,936675,2990968
2048,9969,49345,95477,1034860,2952489
2049,10804,53524,104308,978902,2898272
2050,10346,52179,104463,1023710,2999929
2051,9435,48395,95696,951467,3036292
2052,10483,51674,107998,1007512,3252052
2053,8612,49117,101566,1078876,3312168
2054,10757,48114,100374,1006986,3032069
2055,9369,48504,92739,936023,2993132
2056,10565,56017,94120,1087203,3104100
2057,10573,49392,94103,959365,2843964
2058,10766,45966,94703,943111,3220631
2059,9190,50042,96038,967132,2927769
2060,10979,48209,92832,938180,2936464
2061,9447,49938,94406,976139,2860822
2062,10282,46363,100087,1107615,2495716
2063,9999,53007,107452,1008965,3146571
2064,10956,54517,108927,928800,3061264
2065,10278,44751,100778,969903,3211212
2066,10223,45134,93240,875834,3243296
2067,10523,47956,107041,959897,2873273
2068,10683,50848,98041,981973,3155937
2069,10333,49681,96883,948266,2920042
2070,8970,52251,97978,975636,3035225
2071,8641,56257,106533,1059663,3223894
2072,10615,50785,94028,1023258,3019541
2073,9241,49524,107162,1067667,2963939
2074,8971,54800,95833,1067639,2944154
2075,10169,48163,101967,982565,2588189
2076,9493,52519,86432,1064951,3228845
2077,10479,42380,108074,989558,3051519
2078,10885,53417,102351,1096308,3117511
2079,11570,47624,99155,1101187,2853480
2080,10337,51268,105660,907233,3072260
2081,9849,50838,110302,980474,2953111
2082,9865,52469,109439,1027499,2837636
2083,10260,45665,101431,919387,2756889
2084,10357,50765,103722,1084450,2698900
2085,9804,50215,108273,949606,2906521
2086,8345,52866,100493,938307,3029984
2087,10353,46302,110904,1028237,3132015
2088,9870,48899,104311,1021756,2651627
2089,9023,51016,87129,986880,2931527
2090,10869,51677,97140,934542,2988033
2091,9961,54692,107594,1061039,3071921
2092,9735,51844,110259,1028827,3053899
2093,10242,51221,102461,1033789,2640764
2094,10257,55014,108183,1055496,2993293
2095,10357,53728,101007,1018864,2967484
2096,11045,50417,93544,992967,2766136
2097,9606,50641,101147,1004125,2814664
2098,9987,49481,100718,1155001,2814186
2099,9757,54767,104597,998969,2751390
2100,9996,47909,100962,1112673,3428536
2101,9449,46405,92751,930397,3070904
2102,9222,51146,97757,1042478,2651811
2103,9754,57903,99384,1057022,2824990
2104,9245,50307,92363,1065661,2845416
2105,9495,47878,89144,1019751,3111424
2106,10828,49751,105201,978668,3047799
2107,9565,47927,106547,1018406,2730770
2108,10290,49364,101294,972706,2416105
2109,9973,47521,102682,933393,3246213
2110,9959,43499,101788,1059987,3186919
2111,10153,51329,97871,1024438,2944504
2112,10431,46678,106395,1140689,3090486
2113,10365,55388,95158,914728,2918887
2114,9514,51104,118663,1002615,3052889
2115,8907,47057,103966,1165937,3284021
2116,9905,52618,99893,1024555,3070744
2117,10536,49241,92702,1073611,3161937
2118,10941,53089,103761,989328,2739747
2119,10126,49841,106048,1119477,3294025
2120,9841,49650,106876,1045172,3189036
2121,10434,54567,98534,985457,2855432
2122,10522,53220,102353,933598,2959992
2123,10071,49903,85555,888600,2964641
2124,9724,49718,107593,944223,3099377
2125,9457,50035,98656,1007755,3262340
2126,9465,53015,104693,955758,3017147
2127,10362,47874,107060,941860,3340309
2128,9400,55426,103240,977195,3122609
2129,9571,54183,90152,1015541,2894174
2130,9591,50217,113208,966041,2877221
2131,10438,51467,105211,1051186,2849560
2132,9675,51146,92277,993421,2887545
2133,10225,48729,101023,897791,2890255
2134,9554,47681,106124,1110733,3151064
2135,10029,48153,99055,971993,2812862
2136,10175,50457,96478,1093774,3091009
2137,10098,49744,92067,957420,2949122
2138,10722,46483,102880,1008679,2847353
2139,9926,47664,100508,930911,3044165
2140,9355,54865,113710,951934,2985877
2141,9624,48334,98309,1029874,2634342
2142,10310,50629,106047,979991,3345644
2143,8269,44684,99995,1093682,2819711
2144,9739,47955,100397,1041048,2968258
2145,10378,47972,89997,982071,3062412
2146,9780,49594,107178,1003611,2695364
2147,9893,51516,93014,1043442,3032457
2148,9241,51390,101229,919713,2963320
2149,10052,49265,95870,1023572,2642037
2150,10511,46478,105792,966632,3067020
2151,10248,43231,104985,1060069,2716331
2152,9555,47966,104988,1077169,2658288
2153,9567,51440,102496,956027,3298565
2154,9085,51371,97499,1046433,2984144
2155,10267,47981,93648,1027062,2776383
2156,11148,48812,105384,1012421,3502061
2157,9800,48508,106857,950128,2742199
2158,9017,48290,93382,906704,2883543
2159,9424,53492,96776,962186,2757197
2160,10237,53473,98585,1091266,2860121
2161,9255,48915,104698,1026569,3498742
2162,12250,54118,90876,819361,3333725
2163,10292,47740,99847,1035111,3208688
2164,9505,54882,110700,904384,2974162
2165,10027,49936,108189,1044109,3278932
2166,9607,54121,102906,975119,3386509
2167,10052,46929,100956,911036,3187964
2168,9967,53125,93070,932137,2848654
2169,10132,47016,96198,1015356,3050095
2170,10880,49291,103300,968020,2770397
2171,10058,48403,103347,980031,2843547
2172,10079,54527,108184,1021401,3137677
2173,10632,53454,101966,895743,2809352
2174,8836,47141,100090,970877,3100194
2175,8619,49849,100153,1040876,3329760
2176,8917,44548,93210,988595,2571747
2177,9492,47928,104358,1068594,3049252
2178,9945,51279,101899,1061696,2696524
2179,10856,47041,97397,914390,3264084
2180,10329,51530,97187,978547,2592040
2181,10280,53631,90939,1081018,2593083
2182,8611,50207,90668,907569,3091165
2183,8925,45720,93063,997242,3237180
2184,10169,53769,96257,1153002,2947984
2185,9613,47775,107366,1114390,3315776
2186,9884,50519,91722,921132,3177575
2187,10127,47269,102131,1032546,2862632
2188,9821,46314,106263,1072900,3154319
2189,10251,51272,116338,934954,2847071
2190,9115,56052,93026,906751,3081262
2191,11115,50793,101356,971351,2801706
2192,9431,44264,102706,1047128,2935039
2193,9165,52668,103586,974276,3245378
2194,10374,54883,100895,1132075,3109816
2195,10173,51071,97535,912031,3021550
2196,10555,52699,102045,926635,2721642
2197,10175,47206,94780,1009718,3152022
2198,10620,45090,97397,1040343,3148799
2199,10117,48499,102967,917815,2994648
2200,9879,52121,105652,1023998,2935634
2201,10145,50876,103377,1017777,2886133
2202,10000,50375,95172,1003554,3151891
2203,10414,57831,100235,977268,3020006
2204,10185,54364,90723,929514,2930575
2205,11070,50461,91255,980219,3062946
2206,9385,48917,104389,1009502,2918608
2207,9380,50972,101551,906985,3164375
2208,9623,51223,90046,1063885,2980790
2209,9422,55418,89849,1008244,3215040
2210,9459,51406,91095,1044876,2864419
2211,8936,52475,97971,1003102,3231615
2212,10531,48433,101706,1093957,2959939
2213,10079,55913,89942,1056143,2922785
2214,9765,53135,106240,1022053,3165112
2215,9951,44932,106671,950753,2753227
2216,9846,54765,107383,1085106,2686069
2217,10112,45368,104979,983497,3012434
2218,8949,53543,99322,1034323,3071526
2219,9354,47694,106479,946968,2997148
2220,9412,47647,97206,1005454,2820245
2221,10125,44384,110647,980373,3638982
2222,9108,45663,97888,953350,3134813
2223,9251,50666,103038,1012898,2827544
2224,9542,47928,95849,1051055,3210845
2225,9543,50976,102104,1075038,2881589
2226,9337,47537,95303,921953,2633491
2227,9880,54508,101301,896338,2952980
2228,9030,57900,111372,989875,2932131
2229,10481,46248,101188,909321,3047453
2230,10275,54704,95705,1057670,3207565
2231,10609,60533,101553,982162,3049700
2232,9584,53403,101813,988863,3138476
2233,10587,48562,93078,1114425,3297126
2234,9888,43259,104297,920683,3405411
2235,10238,52460,101403,1082214,2823066
2236,9607,52709,94388,952715,3437774
2237,9229,48324,93837,1049848,2890145
2238,10763,53458,97545,1020286,3015258
2239,10614,45734,109764,1029303,3037915
2240,9073,51089,97716,948906,3316618
2241,8835,48573,93958,999766,3635407
2242,9279,48524,101788,951114,3076624
2243,9648,48286,93942,906477,3469539
2244,10889,47853,99994,1087576,2585499
2245,9736,52195,108945,1021416,3004049
2246,10603,46839,109255,1079666,2767361
2247,9810,49064,94318,1125170,3171560
2248,10280,51958,92411,1017683,3042022
2249,9495,52108,97361,897812,3313762
2250,10192,47725,107282,929942,3074528
2251,11412,55459,88884,901101,3159362
2252,10428,53267,100708,904156,3259903
2253,11055,49913,105359,1042999,2836244
2254,10879,51642,84290,958780,2750501
2255,10721,47392,99311,922615,3277089
2256,11665,54926,98530,1007110,3243000
2257,9770,45811,94209,1012742,2945369
2258,9664,47815,104080,1146267,3409644
2259,10026,52065,84178,948336,2730328
2260,9455,48416,104785,1009794,2493035
2261,10046,52559,107117,893958,3020866
2262,10942,46724,99025,1004259,3181408
2263,9808,49886,92906,964430,3201111
2264,10670,52896,91072,972215,2983365
2265,9748,53620,92723,1032612,3496078
2266,11067,47789,105711,1014989,3443634
2267,10299,47310,84204,1047786,2926350
2268,9815,47070,98502,928655,3089731
2269,10352,55113,90562,844954,2597891
2270,10057,47513,104417,951256,2808644
2271,9519,49610,98497,978835,2927345
2272,10145,48380,103959,926019,3240362
2273,10326,54105,101400,1023364,2969374
2274,10864,48606,97879,1110987,2832573
2275,9525,49417,94006,986008,3172794
2276,9744,48878,104259,970466,3063229
2277,9127,51691,93422,1019578,3129874
2278,9977,49243,101204,1015673,2917086
2279,9239,50743,110105,1080185,3051081
2280,9432,49035,88420,992188,3106612
2281,10406,52206,114040,1007065,2765097
2282,9814,55402,95564,1047076,3210778
2283,9099,52942,90560,1058470,2661947
2284,10257,46111,94254,1123041,2774160
2285,11073,55895,95868,893387,2771240
2286,10150,56556,105269,1039128,3000392
2287,9961,46547,99839,906758,2725342
2288,9464,43692,93754,829622,3372997
2289,10270,45921,100034,1132862,3057294
2290,10309,54619,100028,937013,2977555
2291,9804,50016,105182,953140,2931594
2292,11054,49138,95406,1079070,3122254
